Path	P1	P2	P3	P4	P5	P6	P7	lat	lat_sync	lat_syncref	lat_async
S2	7	2	5	6	4	3	1	0	110	110	110
S1	7	2	6	1	3	4	5	0	170	170	170
S2	7	2	6	1	3	4	5	0	60	55	60
S1	7	2	6	1	3	5	4	0	170	170	170
S2	7	2	6	1	3	5	4	0	60	55	60
S1	7	2	6	1	4	3	5	0	170	170	170
S2	7	2	6	1	4	3	5	0	60	55	60
S1	7	2	6	1	4	5	3	0	170	170	170
S2	7	2	6	1	4	5	3	0	60	55	60
S1	7	2	6	1	5	3	4	0	170	170	170
S2	7	2	6	1	5	3	4	0	60	55	60
S1	7	2	6	1	5	4	3	0	170	170	170
S2	7	2	6	1	5	4	3	0	60	55	60
S1	7	2	6	3	1	4	5	0	170	170	170
S2	7	2	6	3	1	4	5	0	60	55	60
S1	7	2	6	3	1	5	4	0	170	170	170
S2	7	2	6	3	1	5	4	0	60	55	60
S1	7	2	6	3	4	1	5	0	170	170	170
S2	7	2	6	3	4	1	5	0	60	55	60
S1	7	2	6	3	4	5	1	0	170	170	170
S2	7	2	6	3	4	5	1	0	60	55	60
S1	7	2	6	3	5	1	4	0	170	170	170
S2	7	2	6	3	5	1	4	0	60	55	60
S1	7	2	6	3	5	4	1	0	170	170	170
S2	7	2	6	3	5	4	1	0	60	55	60
S1	7	2	6	4	1	3	5	0	170	170	170
S2	7	2	6	4	1	3	5	0	60	55	60
S1	7	2	6	4	1	5	3	0	170	170	170
S2	7	2	6	4	1	5	3	0	60	55	60
S1	7	2	6	4	3	1	5	0	170	170	170
S2	7	2	6	4	3	1	5	0	60	55	60
S1	7	2	6	4	3	5	1	0	170	170	170
S2	7	2	6	4	3	5	1	0	60	55	60
S1	7	2	6	4	5	1	3	0	170	170	170
S2	7	2	6	4	5	1	3	0	60	55	60
S1	7	2	6	4	5	3	1	0	170	170	170
S2	7	2	6	4	5	3	1	0	60	55	60
S1	7	2	6	5	1	3	4	0	170	170	170
S2	7	2	6	5	1	3	4	0	60	55	60
S1	7	2	6	5	1	4	3	0	170	170	170
S2	7	2	6	5	1	4	3	0	60	55	60
S1	7	2	6	5	3	1	4	0	170	170	170
S2	7	2	6	5	3	1	4	0	60	55	60
S1	7	2	6	5	3	4	1	0	170	170	170
S2	7	2	6	5	3	4	1	0	60	55	60
S1	7	2	6	5	4	1	3	0	170	170	170
S2	7	2	6	5	4	1	3	0	60	55	60
S1	7	2	6	5	4	3	1	0	170	170	170
S2	7	2	6	5	4	3	1	0	60	55	60
S1	7	3	1	2	4	5	6	0	170	170	170
S2	7	3	1	2	4	5	6	0	110	110	110
S1	7	3	1	2	4	6	5	0	170	170	170
S2	7	3	1	2	4	6	5	0	110	110	110
S1	7	3	1	2	5	4	6	0	170	170	170
S2	7	3	1	2	5	4	6	0	110	110	110
S1	7	3	1	2	5	6	4	0	170	170	170
S2	7	3	1	2	5	6	4	0	110	110	110
S1	7	3	1	2	6	4	5	0	170	170	170
S2	7	3	1	2	6	4	5	0	110	110	110
S1	7	3	1	2	6	5	4	0	170	170	170
S2	7	3	1	2	6	5	4	0	110	110	110
S1	7	3	1	4	2	5	6	0	170	170	170
S2	7	3	1	4	2	5	6	0	110	110	110
S1	7	3	1	4	2	6	5	0	170	170	170
S2	7	3	1	4	2	6	5	0	110	110	110
S1	7	3	1	4	5	2	6	0	170	170	170
S2	7	3	1	4	5	2	6	0	110	110	110
S1	7	3	1	4	5	6	2	0	170	170	170
S2	7	3	1	4	5	6	2	0	110	110	110
S1	7	3	1	4	6	2	5	0	170	170	170
S2	7	3	1	4	6	2	5	0	110	110	110
S1	7	3	1	4	6	5	2	0	170	170	170
S2	7	3	1	4	6	5	2	0	110	110	110
S1	7	3	1	5	2	4	6	0	170	170	170
S2	7	3	1	5	2	4	6	0	110	110	110
S1	7	3	1	5	2	6	4	0	170	170	170
S2	7	3	1	5	2	6	4	0	110	110	110
S1	7	3	1	5	4	2	6	0	170	170	170
S2	7	3	1	5	4	2	6	0	110	110	110
S1	7	3	1	5	4	6	2	0	170	170	170
S2	7	3	1	5	4	6	2	0	110	110	110
S1	7	3	1	5	6	2	4	0	170	170	170
S2	7	3	1	5	6	2	4	0	110	110	110
S1	7	3	1	5	6	4	2	0	170	170	170
S2	7	3	1	5	6	4	2	0	110	110	110
S1	7	3	1	6	2	4	5	0	170	170	170
S2	7	3	1	6	2	4	5	0	110	110	110
S1	7	3	1	6	2	5	4	0	170	170	170
S2	7	3	1	6	2	5	4	0	110	110	110
S1	7	3	1	6	4	2	5	0	170	170	170
S2	7	3	1	6	4	2	5	0	110	110	110
S1	7	3	1	6	4	5	2	0	170	170	170
S2	7	3	1	6	4	5	2	0	110	110	110
S1	7	3	1	6	5	2	4	0	170	170	170
S2	7	3	1	6	5	2	4	0	110	110	110
S1	7	3	1	6	5	4	2	0	170	170	170
S2	7	3	1	6	5	4	2	0	110	110	110
S1	7	3	2	1	4	5	6	0	170	170	170
S2	7	3	2	1	4	5	6	0	110	110	110
S1	7	3	2	1	4	6	5	0	170	170	170
S2	7	3	2	1	4	6	5	0	110	110	110
S1	7	3	2	1	5	4	6	0	170	170	170
S2	7	3	2	1	5	4	6	0	110	110	110
S1	7	3	2	1	5	6	4	0	170	170	170
S2	7	3	2	1	5	6	4	0	110	110	110
S1	7	3	2	1	6	4	5	0	170	170	170
S2	7	3	2	1	6	4	5	0	110	110	110
S1	7	3	2	1	6	5	4	0	170	170	170
S2	7	3	2	1	6	5	4	0	110	110	110
S1	7	3	2	4	1	5	6	0	170	170	170
S2	7	3	2	4	1	5	6	0	110	110	110
S1	7	3	2	4	1	6	5	0	170	170	170
S2	7	3	2	4	1	6	5	0	110	110	110
S1	7	3	2	4	5	1	6	0	170	170	170
S2	7	3	2	4	5	1	6	0	110	110	110
S1	7	3	2	4	5	6	1	0	170	170	170
S2	7	3	2	4	5	6	1	0	110	110	110
S1	7	3	2	4	6	1	5	0	170	170	170
S2	7	3	2	4	6	1	5	0	110	110	110
S1	7	3	2	4	6	5	1	0	170	170	170
S2	7	3	2	4	6	5	1	0	110	110	110
S1	7	3	2	5	1	4	6	0	170	170	170
S2	7	3	2	5	1	4	6	0	110	110	110
S1	7	3	2	5	1	6	4	0	170	170	170
S2	7	3	2	5	1	6	4	0	110	110	110
S1	7	3	2	5	4	1	6	0	170	170	170
S2	7	3	2	5	4	1	6	0	110	110	110
S1	7	3	2	5	4	6	1	0	170	170	170
S2	7	3	2	5	4	6	1	0	110	110	110
S1	7	3	2	5	6	1	4	0	170	170	170
S2	7	3	2	5	6	1	4	0	110	110	110
S1	7	3	2	5	6	4	1	0	170	170	170
S2	7	3	2	5	6	4	1	0	110	110	110
S1	7	3	2	6	1	4	5	0	170	170	170
S2	7	3	2	6	1	4	5	0	110	110	110
S1	7	3	2	6	1	5	4	0	170	170	170
S2	7	3	2	6	1	5	4	0	110	110	110
S1	7	3	2	6	4	1	5	0	170	170	170
S2	7	3	2	6	4	1	5	0	110	110	110
S1	7	3	2	6	4	5	1	0	170	170	170
S2	7	3	2	6	4	5	1	0	110	110	110
S1	7	3	2	6	5	1	4	0	170	170	170
S2	7	3	2	6	5	1	4	0	110	110	110
S1	7	3	2	6	5	4	1	0	170	170	170
S2	7	3	2	6	5	4	1	0	110	110	110
S1	7	3	4	1	2	5	6	0	170	170	170
S2	7	3	4	1	2	5	6	0	110	110	110
S1	7	3	4	1	2	6	5	0	170	170	170
S2	7	3	4	1	2	6	5	0	110	110	110
S1	7	3	4	1	5	2	6	0	170	170	170
S2	7	3	4	1	5	2	6	0	110	110	110
S1	7	3	4	1	5	6	2	0	170	170	170
S2	7	3	4	1	5	6	2	0	110	110	110
S1	7	3	4	1	6	2	5	0	170	170	170
S2	7	3	4	1	6	2	5	0	110	110	110
S1	7	3	4	1	6	5	2	0	170	170	170
S2	7	3	4	1	6	5	2	0	110	110	110
S1	7	3	4	2	1	5	6	0	170	170	170
S2	7	3	4	2	1	5	6	0	110	110	110
S1	7	3	4	2	1	6	5	0	170	170	170
S2	7	3	4	2	1	6	5	0	110	110	110
S1	7	3	4	2	5	1	6	0	170	170	170
S2	7	3	4	2	5	1	6	0	110	110	110
S1	7	3	4	2	5	6	1	0	170	170	170
S2	7	3	4	2	5	6	1	0	110	110	110
S1	7	3	4	2	6	1	5	0	170	170	170
S2	7	3	4	2	6	1	5	0	110	110	110
S1	7	3	4	2	6	5	1	0	170	170	170
S2	7	3	4	2	6	5	1	0	110	110	110
S1	7	3	4	5	1	2	6	0	170	170	170
S2	7	3	4	5	1	2	6	0	110	110	110
S1	7	3	4	5	1	6	2	0	170	170	170
S2	7	3	4	5	1	6	2	0	110	110	110
S1	7	3	4	5	2	1	6	0	170	170	170
S2	7	3	4	5	2	1	6	0	110	110	110
S1	7	3	4	5	2	6	1	0	170	170	170
S2	7	3	4	5	2	6	1	0	110	110	110
S1	7	3	4	5	6	1	2	0	170	170	170
S2	7	3	4	5	6	1	2	0	110	110	110
S1	7	3	4	5	6	2	1	0	170	170	170
S2	7	3	4	5	6	2	1	0	110	110	110
S1	7	3	4	6	1	2	5	0	170	170	170
S2	7	3	4	6	1	2	5	0	110	110	110
S1	7	3	4	6	1	5	2	0	170	170	170
S2	7	3	4	6	1	5	2	0	110	110	110
S1	7	3	4	6	2	1	5	0	170	170	170
S2	7	3	4	6	2	1	5	0	110	110	110
S1	7	3	4	6	2	5	1	0	170	170	170
S2	7	3	4	6	2	5	1	0	110	110	110
S1	7	3	4	6	5	1	2	0	170	170	170
S2	7	3	4	6	5	1	2	0	110	110	110
S1	7	3	4	6	5	2	1	0	170	170	170
S2	7	3	4	6	5	2	1	0	110	110	110
S1	7	3	5	1	2	4	6	0	170	170	170
S2	7	3	5	1	2	4	6	0	110	110	110
S1	7	3	5	1	2	6	4	0	170	170	170
S2	7	3	5	1	2	6	4	0	110	110	110
S1	7	3	5	1	4	2	6	0	170	170	170
S2	7	3	5	1	4	2	6	0	110	110	110
S1	7	3	5	1	4	6	2	0	170	170	170
S2	7	3	5	1	4	6	2	0	110	110	110
S1	7	3	5	1	6	2	4	0	170	170	170
S2	7	3	5	1	6	2	4	0	110	110	110
S1	7	3	5	1	6	4	2	0	170	170	170
S2	7	3	5	1	6	4	2	0	110	110	110
S1	7	3	5	2	1	4	6	0	170	170	170
S2	7	3	5	2	1	4	6	0	110	110	110
S1	7	3	5	2	1	6	4	0	170	170	170
S2	7	3	5	2	1	6	4	0	110	110	110
S1	7	3	5	2	4	1	6	0	170	170	170
S2	7	3	5	2	4	1	6	0	110	110	110
S1	7	3	5	2	4	6	1	0	170	170	170
S2	7	3	5	2	4	6	1	0	110	110	110
S1	7	3	5	2	6	1	4	0	170	170	170
S2	7	3	5	2	6	1	4	0	110	110	110
S1	7	3	5	2	6	4	1	0	170	170	170
S2	7	3	5	2	6	4	1	0	110	110	110
S1	7	3	5	4	1	2	6	0	170	170	170
S2	7	3	5	4	1	2	6	0	110	110	110
S1	7	3	5	4	1	6	2	0	170	170	170
S2	7	3	5	4	1	6	2	0	110	110	110
S1	7	3	5	4	2	1	6	0	170	170	170
S2	7	3	5	4	2	1	6	0	110	110	110
S1	7	3	5	4	2	6	1	0	170	170	170
S2	7	3	5	4	2	6	1	0	110	110	110
S1	7	3	5	4	6	1	2	0	170	170	170
S2	7	3	5	4	6	1	2	0	110	110	110
S1	7	3	5	4	6	2	1	0	170	170	170
S2	7	3	5	4	6	2	1	0	110	110	110
S1	7	3	5	6	1	2	4	0	170	170	170
S2	7	3	5	6	1	2	4	0	110	110	110
S1	7	3	5	6	1	4	2	0	170	170	170
S2	7	3	5	6	1	4	2	0	110	110	110
S1	7	3	5	6	2	1	4	0	170	170	170
S2	7	3	5	6	2	1	4	0	110	110	110
S1	7	3	5	6	2	4	1	0	170	170	170
S2	7	3	5	6	2	4	1	0	110	110	110
S1	7	3	5	6	4	1	2	0	170	170	170
S2	7	3	5	6	4	1	2	0	110	110	110
S1	7	3	5	6	4	2	1	0	170	170	170
S2	7	3	5	6	4	2	1	0	110	110	110
S1	7	3	6	1	2	4	5	0	170	170	170
S2	7	3	6	1	2	4	5	0	60	55	60
S1	7	3	6	1	2	5	4	0	170	170	170
S2	7	3	6	1	2	5	4	0	60	55	60
S1	7	3	6	1	4	2	5	0	170	170	170
S2	7	3	6	1	4	2	5	0	60	55	60
S1	7	3	6	1	4	5	2	0	170	170	170
S2	7	3	6	1	4	5	2	0	60	55	60
S1	7	3	6	1	5	2	4	0	170	170	170
S2	7	3	6	1	5	2	4	0	60	55	60
S1	7	3	6	1	5	4	2	0	170	170	170
S2	7	3	6	1	5	4	2	0	60	55	60
S1	7	3	6	2	1	4	5	0	170	170	170
S2	7	3	6	2	1	4	5	0	60	55	60
S1	7	3	6	2	1	5	4	0	170	170	170
S2	7	3	6	2	1	5	4	0	60	55	60
S1	7	3	6	2	4	1	5	0	170	170	170
S2	7	3	6	2	4	1	5	0	60	55	60
S1	7	3	6	2	4	5	1	0	170	170	170
S2	7	3	6	2	4	5	1	0	60	55	60
S1	7	3	6	2	5	1	4	0	170	170	170
S2	7	3	6	2	5	1	4	0	60	55	60
S1	7	3	6	2	5	4	1	0	170	170	170
S2	7	3	6	2	5	4	1	0	60	55	60
S1	7	3	6	4	1	2	5	0	170	170	170
S2	7	3	6	4	1	2	5	0	60	55	60
S1	7	3	6	4	1	5	2	0	170	170	170
S2	7	3	6	4	1	5	2	0	60	55	60
S1	7	3	6	4	2	1	5	0	170	170	170
S2	7	3	6	4	2	1	5	0	60	55	60
S1	7	3	6	4	2	5	1	0	170	170	170
S2	7	3	6	4	2	5	1	0	60	55	60
S1	7	3	6	4	5	1	2	0	170	170	170
S2	7	3	6	4	5	1	2	0	60	55	60
S1	7	3	6	4	5	2	1	0	170	170	170
S2	7	3	6	4	5	2	1	0	60	55	60
S1	7	3	6	5	1	2	4	0	170	170	170
S2	7	3	6	5	1	2	4	0	60	55	60
S1	7	3	6	5	1	4	2	0	170	170	170
S2	7	3	6	5	1	4	2	0	60	55	60
S1	7	3	6	5	2	1	4	0	170	170	170
S2	7	3	6	5	2	1	4	0	60	55	60
S1	7	3	6	5	2	4	1	0	170	170	170
S2	7	3	6	5	2	4	1	0	60	55	60
S1	7	3	6	5	4	1	2	0	170	170	170
S2	7	3	6	5	4	1	2	0	60	55	60
S1	7	3	6	5	4	2	1	0	170	170	170
S2	7	3	6	5	4	2	1	0	60	55	60
S1	7	4	1	2	3	5	6	0	170	170	170
S2	7	4	1	2	3	5	6	0	110	110	110
S1	7	4	1	2	3	6	5	0	170	170	170
S2	7	4	1	2	3	6	5	0	110	110	110
S1	7	4	1	2	5	3	6	0	170	170	170
S2	7	4	1	2	5	3	6	0	110	110	110
S1	7	4	1	2	5	6	3	0	170	170	170
S2	7	4	1	2	5	6	3	0	110	110	110
S1	7	4	1	2	6	3	5	0	170	170	170
S2	7	4	1	2	6	3	5	0	110	110	110
S1	7	4	1	2	6	5	3	0	170	170	170
S2	7	4	1	2	6	5	3	0	110	110	110
S1	7	4	1	3	2	5	6	0	170	170	170
S2	7	4	1	3	2	5	6	0	110	110	110
S1	7	4	1	3	2	6	5	0	170	170	170
S2	7	4	1	3	2	6	5	0	110	110	110
S1	7	4	1	3	5	2	6	0	170	170	170
S2	7	4	1	3	5	2	6	0	110	110	110
S1	7	4	1	3	5	6	2	0	170	170	170
S2	7	4	1	3	5	6	2	0	110	110	110
S1	7	4	1	3	6	2	5	0	170	170	170
S2	7	4	1	3	6	2	5	0	110	110	110
S1	7	4	1	3	6	5	2	0	170	170	170
S2	7	4	1	3	6	5	2	0	110	110	110
S1	7	4	1	5	2	3	6	0	170	170	170
S2	7	4	1	5	2	3	6	0	110	110	110
S1	7	4	1	5	2	6	3	0	170	170	170
S2	7	4	1	5	2	6	3	0	110	110	110
S1	7	4	1	5	3	2	6	0	170	170	170
S2	7	4	1	5	3	2	6	0	110	110	110
S1	7	4	1	5	3	6	2	0	170	170	170
S2	7	4	1	5	3	6	2	0	110	110	110
S1	7	4	1	5	6	2	3	0	170	170	170
S2	7	4	1	5	6	2	3	0	110	110	110
S1	7	4	1	5	6	3	2	0	170	170	170
S2	7	4	1	5	6	3	2	0	110	110	110
S1	7	4	1	6	2	3	5	0	170	170	170
S2	7	4	1	6	2	3	5	0	110	110	110
S1	7	4	1	6	2	5	3	0	170	170	170
S2	7	4	1	6	2	5	3	0	110	110	110
S1	7	4	1	6	3	2	5	0	170	170	170
S2	7	4	1	6	3	2	5	0	110	110	110
S1	7	4	1	6	3	5	2	0	170	170	170
S2	7	4	1	6	3	5	2	0	110	110	110
S1	7	4	1	6	5	2	3	0	170	170	170
S2	7	4	1	6	5	2	3	0	110	110	110
S1	7	4	1	6	5	3	2	0	170	170	170
S2	7	4	1	6	5	3	2	0	110	110	110
S1	7	4	2	1	3	5	6	0	170	170	170
S2	7	4	2	1	3	5	6	0	110	110	110
S1	7	4	2	1	3	6	5	0	170	170	170
S2	7	4	2	1	3	6	5	0	110	110	110
S1	7	4	2	1	5	3	6	0	170	170	170
S2	7	4	2	1	5	3	6	0	110	110	110
S1	7	4	2	1	5	6	3	0	170	170	170
S2	7	4	2	1	5	6	3	0	110	110	110
S1	7	4	2	1	6	3	5	0	170	170	170
S2	7	4	2	1	6	3	5	0	110	110	110
S1	7	4	2	1	6	5	3	0	170	170	170
S2	7	4	2	1	6	5	3	0	110	110	110
S1	7	4	2	3	1	5	6	0	170	170	170
S2	7	4	2	3	1	5	6	0	110	110	110
S1	7	4	2	3	1	6	5	0	170	170	170
S2	7	4	2	3	1	6	5	0	110	110	110
S1	7	4	2	3	5	1	6	0	170	170	170
S2	7	4	2	3	5	1	6	0	110	110	110
S1	7	4	2	3	5	6	1	0	170	170	170
S2	7	4	2	3	5	6	1	0	110	110	110
S1	7	4	2	3	6	1	5	0	170	170	170
S2	7	4	2	3	6	1	5	0	110	110	110
S1	7	4	2	3	6	5	1	0	170	170	170
S2	7	4	2	3	6	5	1	0	110	110	110
S1	7	4	2	5	1	3	6	0	170	170	170
S2	7	4	2	5	1	3	6	0	110	110	110
S1	7	4	2	5	1	6	3	0	170	170	170
S2	7	4	2	5	1	6	3	0	110	110	110
S1	7	4	2	5	3	1	6	0	170	170	170
S2	7	4	2	5	3	1	6	0	110	110	110
S1	7	4	2	5	3	6	1	0	170	170	170
S2	7	4	2	5	3	6	1	0	110	110	110
S1	7	4	2	5	6	1	3	0	170	170	170
S2	7	4	2	5	6	1	3	0	110	110	110
S1	7	4	2	5	6	3	1	0	170	170	170
S2	7	4	2	5	6	3	1	0	110	110	110
S1	7	4	2	6	1	3	5	0	170	170	170
S2	7	4	2	6	1	3	5	0	110	110	110
S1	7	4	2	6	1	5	3	0	170	170	170
S2	7	4	2	6	1	5	3	0	110	110	110
S1	7	4	2	6	3	1	5	0	170	170	170
S2	7	4	2	6	3	1	5	0	110	110	110
S1	7	4	2	6	3	5	1	0	170	170	170
S2	7	4	2	6	3	5	1	0	110	110	110
S1	7	4	2	6	5	1	3	0	170	170	170
S2	7	4	2	6	5	1	3	0	110	110	110
S1	7	4	2	6	5	3	1	0	170	170	170
S2	7	4	2	6	5	3	1	0	110	110	110
S1	7	4	3	1	2	5	6	0	170	170	170
S2	7	4	3	1	2	5	6	0	110	110	110
S1	7	4	3	1	2	6	5	0	170	170	170
S2	7	4	3	1	2	6	5	0	110	110	110
S1	7	4	3	1	5	2	6	0	170	170	170
S2	7	4	3	1	5	2	6	0	110	110	110
S1	7	4	3	1	5	6	2	0	170	170	170
S2	7	4	3	1	5	6	2	0	110	110	110
S1	7	4	3	1	6	2	5	0	170	170	170
S2	7	4	3	1	6	2	5	0	110	110	110
S1	7	4	3	1	6	5	2	0	170	170	170
S2	7	4	3	1	6	5	2	0	110	110	110
S1	7	4	3	2	1	5	6	0	170	170	170
S2	7	4	3	2	1	5	6	0	110	110	110
S1	7	4	3	2	1	6	5	0	170	170	170
S2	7	4	3	2	1	6	5	0	110	110	110
S1	7	4	3	2	5	1	6	0	170	170	170
S2	7	4	3	2	5	1	6	0	110	110	110
S1	7	4	3	2	5	6	1	0	170	170	170
S2	7	4	3	2	5	6	1	0	110	110	110
S1	7	4	3	2	6	1	5	0	170	170	170
S2	7	4	3	2	6	1	5	0	110	110	110
S1	7	4	3	2	6	5	1	0	170	170	170
S2	7	4	3	2	6	5	1	0	110	110	110
S1	7	4	3	5	1	2	6	0	170	170	170
S2	7	4	3	5	1	2	6	0	110	110	110
S1	7	4	3	5	1	6	2	0	170	170	170
S2	7	4	3	5	1	6	2	0	110	110	110
S1	7	4	3	5	2	1	6	0	170	170	170
S2	7	4	3	5	2	1	6	0	110	110	110
S1	7	4	3	5	2	6	1	0	170	170	170
S2	7	4	3	5	2	6	1	0	110	110	110
S1	7	4	3	5	6	1	2	0	170	170	170
S2	7	4	3	5	6	1	2	0	110	110	110
S1	7	4	3	5	6	2	1	0	170	170	170
S2	7	4	3	5	6	2	1	0	110	110	110
S1	7	4	3	6	1	2	5	0	170	170	170
S2	7	4	3	6	1	2	5	0	110	110	110
S1	7	4	3	6	1	5	2	0	170	170	170
S2	7	4	3	6	1	5	2	0	110	110	110
S1	7	4	3	6	2	1	5	0	170	170	170
S2	7	4	3	6	2	1	5	0	110	110	110
S1	7	4	3	6	2	5	1	0	170	170	170
S2	7	4	3	6	2	5	1	0	110	110	110
S1	7	4	3	6	5	1	2	0	170	170	170
S2	7	4	3	6	5	1	2	0	110	110	110
S1	7	4	3	6	5	2	1	0	170	170	170
S2	7	4	3	6	5	2	1	0	110	110	110
S1	7	4	5	1	2	3	6	0	170	170	170
S2	7	4	5	1	2	3	6	0	110	110	110
S1	7	4	5	1	2	6	3	0	170	170	170
S2	7	4	5	1	2	6	3	0	110	110	110
S1	7	4	5	1	3	2	6	0	170	170	170
S2	7	4	5	1	3	2	6	0	110	110	110
S1	7	4	5	1	3	6	2	0	170	170	170
S2	7	4	5	1	3	6	2	0	110	110	110
S1	7	4	5	1	6	2	3	0	170	170	170
S2	7	4	5	1	6	2	3	0	110	110	110
S1	7	4	5	1	6	3	2	0	170	170	170
S2	7	4	5	1	6	3	2	0	110	110	110
S1	7	4	5	2	1	3	6	0	170	170	170
S2	7	4	5	2	1	3	6	0	110	110	110
S1	7	4	5	2	1	6	3	0	170	170	170
S2	7	4	5	2	1	6	3	0	110	110	110
S1	7	4	5	2	3	1	6	0	170	170	170
S2	7	4	5	2	3	1	6	0	110	110	110
S1	7	4	5	2	3	6	1	0	170	170	170
S2	7	4	5	2	3	6	1	0	110	110	110
S1	7	4	5	2	6	1	3	0	170	170	170
S2	7	4	5	2	6	1	3	0	110	110	110
S1	7	4	5	2	6	3	1	0	170	170	170
S2	7	4	5	2	6	3	1	0	110	110	110
S1	7	4	5	3	1	2	6	0	170	170	170
S2	7	4	5	3	1	2	6	0	110	110	110
S1	7	4	5	3	1	6	2	0	170	170	170
S2	7	4	5	3	1	6	2	0	110	110	110
S1	7	4	5	3	2	1	6	0	170	170	170
S2	7	4	5	3	2	1	6	0	110	110	110
S1	7	4	5	3	2	6	1	0	170	170	170
S2	7	4	5	3	2	6	1	0	110	110	110
S1	7	4	5	3	6	1	2	0	170	170	170
S2	7	4	5	3	6	1	2	0	110	110	110
S1	7	4	5	3	6	2	1	0	170	170	170
S2	7	4	5	3	6	2	1	0	110	110	110
S1	7	4	5	6	1	2	3	0	170	170	170
S2	7	4	5	6	1	2	3	0	110	110	110
S1	7	4	5	6	1	3	2	0	170	170	170
S2	7	4	5	6	1	3	2	0	110	110	110
S1	7	4	5	6	2	1	3	0	170	170	170
S2	7	4	5	6	2	1	3	0	110	110	110
S1	7	4	5	6	2	3	1	0	170	170	170
S2	7	4	5	6	2	3	1	0	110	110	110
S1	7	4	5	6	3	1	2	0	170	170	170
S2	7	4	5	6	3	1	2	0	110	110	110
S1	7	4	5	6	3	2	1	0	170	170	170
S2	7	4	5	6	3	2	1	0	110	110	110
S1	7	4	6	1	2	3	5	0	170	170	170
S2	7	4	6	1	2	3	5	0	60	55	60
S1	7	4	6	1	2	5	3	0	170	170	170
S2	7	4	6	1	2	5	3	0	60	55	60
S1	7	4	6	1	3	2	5	0	170	170	170
S2	7	4	6	1	3	2	5	0	60	55	60
S1	7	4	6	1	3	5	2	0	170	170	170
S2	7	4	6	1	3	5	2	0	60	55	60
S1	7	4	6	1	5	2	3	0	170	170	170
S2	7	4	6	1	5	2	3	0	60	55	60
S1	7	4	6	1	5	3	2	0	170	170	170
S2	7	4	6	1	5	3	2	0	60	55	60
S1	7	4	6	2	1	3	5	0	170	170	170
S2	7	4	6	2	1	3	5	0	60	55	60
S1	7	4	6	2	1	5	3	0	170	170	170
S2	7	4	6	2	1	5	3	0	60	55	60
S1	7	4	6	2	3	1	5	0	170	170	170
S2	7	4	6	2	3	1	5	0	60	55	60
S1	7	4	6	2	3	5	1	0	170	170	170
S2	7	4	6	2	3	5	1	0	60	55	60
S1	7	4	6	2	5	1	3	0	170	170	170
S2	7	4	6	2	5	1	3	0	60	55	60
S1	7	4	6	2	5	3	1	0	170	170	170
S2	7	4	6	2	5	3	1	0	60	55	60
S1	7	4	6	3	1	2	5	0	170	170	170
S2	7	4	6	3	1	2	5	0	60	55	60
S1	7	4	6	3	1	5	2	0	170	170	170
S2	7	4	6	3	1	5	2	0	60	55	60
S1	7	4	6	3	2	1	5	0	170	170	170
S2	7	4	6	3	2	1	5	0	60	55	60
S1	7	4	6	3	2	5	1	0	170	170	170
S2	7	4	6	3	2	5	1	0	60	55	60
S1	7	4	6	3	5	1	2	0	170	170	170
S2	7	4	6	3	5	1	2	0	60	55	60
S1	7	4	6	3	5	2	1	0	170	170	170
S2	7	4	6	3	5	2	1	0	60	55	60
S1	7	4	6	5	1	2	3	0	170	170	170
S2	7	4	6	5	1	2	3	0	60	55	60
S1	7	4	6	5	1	3	2	0	170	170	170
S2	7	4	6	5	1	3	2	0	60	55	60
S1	7	4	6	5	2	1	3	0	170	170	170
S2	7	4	6	5	2	1	3	0	60	55	60
S1	7	4	6	5	2	3	1	0	170	170	170
S2	7	4	6	5	2	3	1	0	60	55	60
S1	7	4	6	5	3	1	2	0	170	170	170
S2	7	4	6	5	3	1	2	0	60	55	60
S1	7	4	6	5	3	2	1	0	170	170	170
S2	7	4	6	5	3	2	1	0	60	55	60
S1	7	5	1	2	3	4	6	0	170	170	170
S2	7	5	1	2	3	4	6	0	110	110	110
S1	7	5	1	2	3	6	4	0	170	170	170
S2	7	5	1	2	3	6	4	0	110	110	110
S1	7	5	1	2	4	3	6	0	170	170	170
S2	7	5	1	2	4	3	6	0	110	110	110
S1	7	5	1	2	4	6	3	0	170	170	170
S2	7	5	1	2	4	6	3	0	110	110	110
S1	7	5	1	2	6	3	4	0	170	170	170
S2	7	5	1	2	6	3	4	0	110	110	110
S1	7	5	1	2	6	4	3	0	170	170	170
S2	7	5	1	2	6	4	3	0	110	110	110
S1	7	5	1	3	2	4	6	0	170	170	170
S2	7	5	1	3	2	4	6	0	110	110	110
S1	7	5	1	3	2	6	4	0	170	170	170
S2	7	5	1	3	2	6	4	0	110	110	110
S1	7	5	1	3	4	2	6	0	170	170	170
S2	7	5	1	3	4	2	6	0	110	110	110
S1	7	5	1	3	4	6	2	0	170	170	170
S2	7	5	1	3	4	6	2	0	110	110	110
S1	7	5	1	3	6	2	4	0	170	170	170
S2	7	5	1	3	6	2	4	0	110	110	110
S1	7	5	1	3	6	4	2	0	170	170	170
S2	7	5	1	3	6	4	2	0	110	110	110
S1	7	5	1	4	2	3	6	0	170	170	170
S2	7	5	1	4	2	3	6	0	110	110	110
S1	7	5	1	4	2	6	3	0	170	170	170
S2	7	5	1	4	2	6	3	0	110	110	110
S1	7	5	1	4	3	2	6	0	170	170	170
